"warehouseID","Block","Date","containerID","haulierID","remarks","LotID"
"A",2,"2021-10-08","c374","h001",NA,NA
"A",3,"2021-10-08","c374","h001",NA,NA
"A",3,"2021-10-08","c434","h001",NA,NA
"A",4,"2021-10-08","c434","h001",NA,NA
"A",5,"2021-10-08","c434","h001",NA,NA
"A",6,"2021-10-08","c434","h001",NA,NA
"A",6,"2021-10-08","c070","h001",NA,NA
"A",7,"2021-10-08","c070","h001",NA,NA
"A",8,"2021-10-08","c070","h001",NA,NA
"A",9,"2021-10-08","c070","h001",NA,NA
"A",10,"2021-10-08","c070","h001",NA,NA
"A",10,"2021-10-08","c407","h001",NA,NA
"A",11,"2021-10-08","c407","h001",NA,NA
"A",12,"2021-10-08","c407","h001",NA,NA
"A",13,"2021-10-08","c407","h001",NA,NA
"A",13,"2021-10-08","c120","h001",NA,NA
"A",14,"2021-10-08","c120","h001",NA,NA
"A",15,"2021-10-08","c120","h001",NA,NA
"A",16,"2021-10-08","c120","h001",NA,NA
"A",17,"2021-10-08","c120","h001",NA,NA
"A",17,"2021-10-08","c034","h001",NA,NA
"A",18,"2021-10-08","c034","h001",NA,NA
"A",19,"2021-10-08","c034","h001",NA,NA
"A",20,"2021-10-08","c034","h001",NA,NA
"A",21,"2021-10-08","c034","h001",NA,NA
"A",22,"2021-10-08","c034","h001",NA,NA
"A",22,"2021-10-08","c339","h001",NA,NA
"A",23,"2021-10-08","c339","h001",NA,NA
"A",24,"2021-10-08","c339","h001",NA,NA
"A",24,"2021-10-08","c433","h001",NA,NA
"A",25,"2021-10-08","c433","h001",NA,NA
"A",26,"2021-10-08","c433","h001",NA,NA
"A",27,"2021-10-08","c433","h001",NA,NA
"A",28,"2021-10-08","c433","h001",NA,NA
"A",28,"2021-10-08","c094","h001",NA,NA
"A",29,"2021-10-08","c094","h001",NA,NA
"A",30,"2021-10-08","c094","h001",NA,NA
"A",31,"2021-10-08","c094","h001",NA,NA
"A",32,"2021-10-08","c094","h001",NA,NA
"A",33,"2021-10-08","c094","h001",NA,NA
"A",33,"2021-10-08","c022","h001",NA,NA
"A",34,"2021-10-08","c022","h001",NA,NA
"A",35,"2021-10-08","c022","h001",NA,NA
"A",36,"2021-10-08","c022","h001",NA,NA
"A",37,"2021-10-08","c022","h001",NA,NA
"A",38,"2021-10-08","c022","h001",NA,NA
"A",38,"2021-10-08","c079","h001",NA,NA
"A",39,"2021-10-08","c079","h001",NA,NA
"A",40,"2021-10-08","c079","h001",NA,NA
"A",41,"2021-10-08","c079","h001",NA,NA
"A",41,"2021-10-08","c480","h001",NA,NA
"A",42,"2021-10-08","c480","h001",NA,NA
"A",43,"2021-10-08","c480","h001",NA,NA
"A",44,"2021-10-08","c480","h001",NA,NA
"A",45,"2021-10-08","c480","h001",NA,NA
"A",45,"2021-10-08","c142","h001",NA,NA
"A",46,"2021-10-08","c142","h001",NA,NA
"A",47,"2021-10-08","c142","h001",NA,NA
"A",0,"2021-10-08","c336","h001",NA,NA
"A",1,"2021-10-08","c336","h001",NA,NA
"A",2,"2021-10-08","c336","h001",NA,NA
"A",3,"2021-10-08","c336","h001",NA,NA
"A",0,"2021-10-09","c358","h001",NA,NA
"A",1,"2021-10-09","c358","h001",NA,NA
"A",2,"2021-10-09","c358","h001",NA,NA
"A",3,"2021-10-09","c358","h001",NA,NA
"A",4,"2021-10-09","c358","h001",NA,NA
"A",5,"2021-10-09","c358","h001",NA,NA
"A",5,"2021-10-09","c438","h001",NA,NA
"A",6,"2021-10-09","c438","h001",NA,NA
"A",7,"2021-10-09","c438","h001",NA,NA
"A",8,"2021-10-09","c438","h001",NA,NA
"A",8,"2021-10-09","c462","h001",NA,NA
"A",9,"2021-10-09","c462","h001",NA,NA
"A",10,"2021-10-09","c462","h001",NA,NA
"A",10,"2021-10-09","c326","h001",NA,NA
"A",11,"2021-10-09","c326","h001",NA,NA
"A",12,"2021-10-09","c326","h001",NA,NA
"A",13,"2021-10-09","c326","h001",NA,NA
"A",14,"2021-10-09","c326","h001",NA,NA
"A",14,"2021-10-09","c348","h001",NA,NA
"A",15,"2021-10-09","c348","h001",NA,NA
"A",16,"2021-10-09","c348","h001",NA,NA
"A",17,"2021-10-09","c348","h001",NA,NA
"A",18,"2021-10-09","c348","h001",NA,NA
"A",19,"2021-10-09","c348","h001",NA,NA
"A",19,"2021-10-09","c394","h001",NA,NA
"A",20,"2021-10-09","c394","h001",NA,NA
"A",21,"2021-10-09","c394","h001",NA,NA
"A",22,"2021-10-09","c394","h001",NA,NA
"A",22,"2021-10-09","c115","h001",NA,NA
"A",23,"2021-10-09","c115","h001",NA,NA
"A",24,"2021-10-09","c115","h001",NA,NA
"A",25,"2021-10-09","c115","h001",NA,NA
"A",26,"2021-10-09","c115","h001",NA,NA
"A",26,"2021-10-09","c087","h001",NA,NA
"A",27,"2021-10-09","c087","h001",NA,NA
"A",28,"2021-10-09","c087","h001",NA,NA
"A",29,"2021-10-09","c087","h001",NA,NA
"A",30,"2021-10-09","c087","h001",NA,NA
"A",30,"2021-10-09","c273","h001",NA,NA
"A",31,"2021-10-09","c273","h001",NA,NA
"A",32,"2021-10-09","c273","h001",NA,NA
"A",33,"2021-10-09","c273","h001",NA,NA
"A",34,"2021-10-09","c273","h001",NA,NA
"A",35,"2021-10-09","c273","h001",NA,NA
"A",35,"2021-10-09","c496","h001",NA,NA
"A",36,"2021-10-09","c496","h001",NA,NA
"A",37,"2021-10-09","c496","h001",NA,NA
"A",38,"2021-10-09","c496","h001",NA,NA
"A",39,"2021-10-09","c496","h001",NA,NA
"A",40,"2021-10-09","c496","h001",NA,NA
"A",40,"2021-10-09","c349","h001",NA,NA
"A",41,"2021-10-09","c349","h001",NA,NA
"A",42,"2021-10-09","c349","h001",NA,NA
"A",42,"2021-10-09","c466","h001",NA,NA
"A",43,"2021-10-09","c466","h001",NA,NA
"A",44,"2021-10-09","c466","h001",NA,NA
"A",45,"2021-10-09","c466","h001",NA,NA
"A",46,"2021-10-09","c466","h001",NA,NA
"A",47,"2021-10-09","c466","h001",NA,NA
"A",0,"2021-10-09","c319","h001",NA,NA
"A",1,"2021-10-09","c319","h001",NA,NA
"A",2,"2021-10-09","c319","h001",NA,NA
"A",2,"2021-10-09","c298","h001",NA,NA
"A",3,"2021-10-09","c298","h001",NA,NA
"A",4,"2021-10-09","c298","h001",NA,NA
"A",5,"2021-10-09","c298","h001",NA,NA
"A",6,"2021-10-09","c298","h001",NA,NA
"A",6,"2021-10-09","c387","h001",NA,NA
"A",7,"2021-10-09","c387","h001",NA,NA
"A",8,"2021-10-09","c387","h001",NA,NA
"A",8,"2021-10-09","c497","h001",NA,NA
"A",9,"2021-10-09","c497","h001",NA,NA
"A",10,"2021-10-09","c497","h001",NA,NA
"A",11,"2021-10-09","c497","h001",NA,NA
"A",12,"2021-10-09","c497","h001",NA,NA
"A",13,"2021-10-09","c497","h001",NA,NA
"A",13,"2021-10-09","c264","h001",NA,NA
"A",14,"2021-10-09","c264","h001",NA,NA
"A",15,"2021-10-09","c264","h001",NA,NA
"A",16,"2021-10-09","c264","h001",NA,NA
"A",16,"2021-10-09","c388","h001",NA,NA
"A",17,"2021-10-09","c388","h001",NA,NA
"A",18,"2021-10-09","c388","h001",NA,NA
"A",18,"2021-10-09","c277","h001",NA,NA
"A",19,"2021-10-09","c277","h001",NA,NA
"A",20,"2021-10-09","c277","h001",NA,NA
"A",21,"2021-10-09","c277","h001",NA,NA
"A",22,"2021-10-09","c277","h001",NA,NA
"A",22,"2021-10-09","c366","h001",NA,NA
"A",23,"2021-10-09","c366","h001",NA,NA
"A",24,"2021-10-09","c366","h001",NA,NA
"A",25,"2021-10-09","c366","h001",NA,NA
"A",25,"2021-10-09","c393","h001",NA,NA
"A",26,"2021-10-09","c393","h001",NA,NA
"A",27,"2021-10-09","c393","h001",NA,NA
"A",28,"2021-10-09","c393","h001",NA,NA
"A",28,"2021-10-09","c425","h001",NA,NA
"A",29,"2021-10-09","c425","h001",NA,NA
"A",30,"2021-10-09","c425","h001",NA,NA
"A",31,"2021-10-09","c425","h001",NA,NA
"A",31,"2021-10-09","c274","h001",NA,NA
"A",32,"2021-10-09","c274","h001",NA,NA
"A",33,"2021-10-09","c274","h001",NA,NA
"A",34,"2021-10-09","c274","h001",NA,NA
"A",35,"2021-10-09","c274","h001",NA,NA
"A",36,"2021-10-09","c274","h001",NA,NA
"A",36,"2021-10-09","c267","h001",NA,NA
"A",37,"2021-10-09","c267","h001",NA,NA
"A",38,"2021-10-09","c267","h001",NA,NA
"A",39,"2021-10-09","c267","h001",NA,NA
"A",39,"2021-10-09","c306","h001",NA,NA
"A",40,"2021-10-09","c306","h001",NA,NA
"A",41,"2021-10-09","c306","h001",NA,NA
"A",41,"2021-10-09","c256","h001",NA,NA
"A",42,"2021-10-09","c256","h001",NA,NA
"A",43,"2021-10-09","c256","h001",NA,NA
"A",44,"2021-10-09","c256","h001",NA,NA
"A",45,"2021-10-09","c256","h001",NA,NA
"A",46,"2021-10-09","c256","h001",NA,NA
"A",0,"2021-10-09","c470","h001",NA,NA
"A",1,"2021-10-09","c470","h001",NA,NA
"A",2,"2021-10-09","c470","h001",NA,NA
"A",3,"2021-10-09","c470","h001",NA,NA
"A",3,"2021-10-09","c281","h001",NA,NA
"A",4,"2021-10-09","c281","h001",NA,NA
"A",5,"2021-10-09","c281","h001",NA,NA
"A",6,"2021-10-09","c281","h001",NA,NA
"A",7,"2021-10-09","c281","h001",NA,NA
"A",8,"2021-10-09","c281","h001",NA,NA
"A",8,"2021-10-09","c326","h001",NA,NA
"A",9,"2021-10-09","c326","h001",NA,NA
"A",10,"2021-10-09","c326","h001",NA,NA
"A",11,"2021-10-09","c326","h001",NA,NA
"A",12,"2021-10-09","c326","h001",NA,NA
"A",13,"2021-10-09","c326","h001",NA,NA
"A",13,"2021-10-09","c480","h001",NA,NA
"A",14,"2021-10-09","c480","h001",NA,NA
"A",15,"2021-10-09","c480","h001",NA,NA
"A",16,"2021-10-09","c480","h001",NA,NA
"A",17,"2021-10-09","c480","h001",NA,NA
"A",18,"2021-10-09","c480","h001",NA,NA
"A",18,"2021-10-09","c477","h001",NA,NA
"A",19,"2021-10-09","c477","h001",NA,NA
"A",20,"2021-10-09","c477","h001",NA,NA
"A",21,"2021-10-09","c477","h001",NA,NA
"A",21,"2021-10-09","c308","h001",NA,NA
"A",22,"2021-10-09","c308","h001",NA,NA
"A",23,"2021-10-09","c308","h001",NA,NA
"A",24,"2021-10-09","c308","h001",NA,NA
"A",25,"2021-10-09","c308","h001",NA,NA
"A",26,"2021-10-09","c308","h001",NA,NA
"A",26,"2021-10-09","c246","h001",NA,NA
"A",27,"2021-10-09","c246","h001",NA,NA
"A",28,"2021-10-09","c246","h001",NA,NA
"A",29,"2021-10-09","c246","h001",NA,NA
"A",29,"2021-10-09","c372","h001",NA,NA
"A",30,"2021-10-09","c372","h001",NA,NA
"A",31,"2021-10-09","c372","h001",NA,NA
"A",31,"2021-10-09","c341","h001",NA,NA
"A",32,"2021-10-09","c341","h001",NA,NA
"A",33,"2021-10-09","c341","h001",NA,NA
"A",34,"2021-10-09","c341","h001",NA,NA
"A",35,"2021-10-09","c341","h001",NA,NA
"A",35,"2021-10-09","c162","h001",NA,NA
"A",36,"2021-10-09","c162","h001",NA,NA
"A",37,"2021-10-09","c162","h001",NA,NA
"A",38,"2021-10-09","c162","h001",NA,NA
"A",39,"2021-10-09","c162","h001",NA,NA
"A",39,"2021-10-09","c088","h001",NA,NA
"A",40,"2021-10-09","c088","h001",NA,NA
"A",41,"2021-10-09","c088","h001",NA,NA
"A",41,"2021-10-09","c358","h001",NA,NA
"A",42,"2021-10-09","c358","h001",NA,NA
"A",43,"2021-10-09","c358","h001",NA,NA
"A",44,"2021-10-09","c358","h001",NA,NA
"A",45,"2021-10-09","c358","h001",NA,NA
"A",0,"2021-10-09","c298","h001",NA,NA
"A",1,"2021-10-09","c298","h001",NA,NA
"A",2,"2021-10-09","c298","h001",NA,NA
"A",3,"2021-10-09","c298","h001",NA,NA
"A",4,"2021-10-09","c298","h001",NA,NA
"A",5,"2021-10-09","c298","h001",NA,NA
"A",5,"2021-10-09","c280","h001",NA,NA
"A",6,"2021-10-09","c280","h001",NA,NA
"A",7,"2021-10-09","c280","h001",NA,NA
"A",8,"2021-10-09","c280","h001",NA,NA
"A",9,"2021-10-09","c280","h001",NA,NA
"A",0,"2021-10-10","c081","h001",NA,NA
"A",1,"2021-10-10","c081","h001",NA,NA
"A",2,"2021-10-10","c081","h001",NA,NA
"A",2,"2021-10-10","c119","h001",NA,NA
"A",3,"2021-10-10","c119","h001",NA,NA
"A",4,"2021-10-10","c119","h001",NA,NA
"A",4,"2021-10-10","c050","h001",NA,NA
"A",5,"2021-10-10","c050","h001",NA,NA
"A",6,"2021-10-10","c050","h001",NA,NA
"A",7,"2021-10-10","c050","h001",NA,NA
"A",7,"2021-10-10","c399","h001",NA,NA
"A",8,"2021-10-10","c399","h001",NA,NA
"A",9,"2021-10-10","c399","h001",NA,NA
"A",10,"2021-10-10","c399","h001",NA,NA
"A",11,"2021-10-10","c399","h001",NA,NA
"A",11,"2021-10-10","c208","h001",NA,NA
"A",12,"2021-10-10","c208","h001",NA,NA
"A",13,"2021-10-10","c208","h001",NA,NA
"A",13,"2021-10-10","c080","h001",NA,NA
"A",14,"2021-10-10","c080","h001",NA,NA
"A",15,"2021-10-10","c080","h001",NA,NA
"A",16,"2021-10-10","c080","h001",NA,NA
"A",16,"2021-10-10","c219","h001",NA,NA
"A",17,"2021-10-10","c219","h001",NA,NA
"A",18,"2021-10-10","c219","h001",NA,NA
"A",19,"2021-10-10","c219","h001",NA,NA
"A",19,"2021-10-10","c262","h001",NA,NA
"A",20,"2021-10-10","c262","h001",NA,NA
"A",21,"2021-10-10","c262","h001",NA,NA
"A",22,"2021-10-10","c262","h001",NA,NA
"A",23,"2021-10-10","c262","h001",NA,NA
"A",23,"2021-10-10","c055","h001",NA,NA
"A",24,"2021-10-10","c055","h001",NA,NA
"A",25,"2021-10-10","c055","h001",NA,NA
"A",26,"2021-10-10","c055","h001",NA,NA
"A",27,"2021-10-10","c055","h001",NA,NA
"A",28,"2021-10-10","c055","h001",NA,NA
"A",28,"2021-10-10","c339","h001",NA,NA
"A",29,"2021-10-10","c339","h001",NA,NA
"A",30,"2021-10-10","c339","h001",NA,NA
"A",31,"2021-10-10","c339","h001",NA,NA
"A",32,"2021-10-10","c339","h001",NA,NA
"A",32,"2021-10-10","c036","h001",NA,NA
"A",33,"2021-10-10","c036","h001",NA,NA
"A",34,"2021-10-10","c036","h001",NA,NA
"A",35,"2021-10-10","c036","h001",NA,NA
"A",36,"2021-10-10","c036","h001",NA,NA
"A",36,"2021-10-10","c482","h001",NA,NA
"A",37,"2021-10-10","c482","h001",NA,NA
"A",38,"2021-10-10","c482","h001",NA,NA
"A",39,"2021-10-10","c482","h001",NA,NA
"A",39,"2021-10-10","c207","h001",NA,NA
"A",40,"2021-10-10","c207","h001",NA,NA
"A",41,"2021-10-10","c207","h001",NA,NA
"A",42,"2021-10-10","c207","h001",NA,NA
"A",43,"2021-10-10","c207","h001",NA,NA
"A",44,"2021-10-10","c207","h001",NA,NA
"A",0,"2021-10-10","c157","h001",NA,NA
"A",1,"2021-10-10","c157","h001",NA,NA
"A",2,"2021-10-10","c157","h001",NA,NA
"A",3,"2021-10-10","c157","h001",NA,NA
"A",4,"2021-10-10","c157","h001",NA,NA
"A",5,"2021-10-10","c157","h001",NA,NA
"A",5,"2021-10-10","c342","h001",NA,NA
"A",6,"2021-10-10","c342","h001",NA,NA
"A",7,"2021-10-10","c342","h001",NA,NA
"A",8,"2021-10-10","c342","h001",NA,NA
"A",8,"2021-10-10","c283","h001",NA,NA
"A",9,"2021-10-10","c283","h001",NA,NA
"A",10,"2021-10-10","c283","h001",NA,NA
"A",11,"2021-10-10","c283","h001",NA,NA
"A",11,"2021-10-10","c376","h001",NA,NA
"A",12,"2021-10-10","c376","h001",NA,NA
"A",13,"2021-10-10","c376","h001",NA,NA
"A",14,"2021-10-10","c376","h001",NA,NA
"A",14,"2021-10-10","c093","h001",NA,NA
"A",15,"2021-10-10","c093","h001",NA,NA
"A",16,"2021-10-10","c093","h001",NA,NA
"A",17,"2021-10-10","c093","h001",NA,NA
"A",18,"2021-10-10","c093","h001",NA,NA
"A",18,"2021-10-10","c354","h001",NA,NA
"A",19,"2021-10-10","c354","h001",NA,NA
"A",20,"2021-10-10","c354","h001",NA,NA
"A",21,"2021-10-10","c354","h001",NA,NA
"A",22,"2021-10-10","c354","h001",NA,NA
"A",22,"2021-10-10","c282","h001",NA,NA
"A",23,"2021-10-10","c282","h001",NA,NA
"A",24,"2021-10-10","c282","h001",NA,NA
"A",25,"2021-10-10","c282","h001",NA,NA
"A",26,"2021-10-10","c282","h001",NA,NA
"A",27,"2021-10-10","c282","h001",NA,NA
"A",27,"2021-10-10","c051","h001",NA,NA
"A",28,"2021-10-10","c051","h001",NA,NA
"A",29,"2021-10-10","c051","h001",NA,NA
"A",29,"2021-10-10","c010","h001",NA,NA
"A",30,"2021-10-10","c010","h001",NA,NA
"A",31,"2021-10-10","c010","h001",NA,NA
"A",32,"2021-10-10","c010","h001",NA,NA
"A",33,"2021-10-10","c010","h001",NA,NA
"A",34,"2021-10-10","c010","h001",NA,NA
"A",34,"2021-10-10","c182","h001",NA,NA
"A",35,"2021-10-10","c182","h001",NA,NA
"A",36,"2021-10-10","c182","h001",NA,NA
"A",37,"2021-10-10","c182","h001",NA,NA
"A",38,"2021-10-10","c182","h001",NA,NA
"A",39,"2021-10-10","c182","h001",NA,NA
"A",39,"2021-10-10","c013","h001",NA,NA
"A",40,"2021-10-10","c013","h001",NA,NA
"A",41,"2021-10-10","c013","h001",NA,NA
"A",42,"2021-10-10","c013","h001",NA,NA
"A",42,"2021-10-10","c317","h001",NA,NA
"A",43,"2021-10-10","c317","h001",NA,NA
"A",44,"2021-10-10","c317","h001",NA,NA
"A",45,"2021-10-10","c317","h001",NA,NA
"A",0,"2021-10-10","c460","h001",NA,NA
"A",1,"2021-10-10","c460","h001",NA,NA
"A",2,"2021-10-10","c460","h001",NA,NA
"A",3,"2021-10-10","c460","h001",NA,NA
"A",4,"2021-10-10","c460","h001",NA,NA
"A",5,"2021-10-10","c460","h001",NA,NA
"A",5,"2021-10-10","c051","h001",NA,NA
"A",6,"2021-10-10","c051","h001",NA,NA
"A",7,"2021-10-10","c051","h001",NA,NA
"A",8,"2021-10-10","c051","h001",NA,NA
"A",9,"2021-10-10","c051","h001",NA,NA
"A",9,"2021-10-10","c434","h001",NA,NA
"A",10,"2021-10-10","c434","h001",NA,NA
"A",11,"2021-10-10","c434","h001",NA,NA
"A",11,"2021-10-10","c386","h001",NA,NA
"A",12,"2021-10-10","c386","h001",NA,NA
"A",13,"2021-10-10","c386","h001",NA,NA
"A",14,"2021-10-10","c386","h001",NA,NA
"A",14,"2021-10-10","c498","h001",NA,NA
"A",15,"2021-10-10","c498","h001",NA,NA
"A",16,"2021-10-10","c498","h001",NA,NA
"A",17,"2021-10-10","c498","h001",NA,NA
"A",18,"2021-10-10","c498","h001",NA,NA
"A",18,"2021-10-10","c232","h001",NA,NA
"A",19,"2021-10-10","c232","h001",NA,NA
"A",20,"2021-10-10","c232","h001",NA,NA
"A",21,"2021-10-10","c232","h001",NA,NA
"A",22,"2021-10-10","c232","h001",NA,NA
"A",22,"2021-10-10","c448","h001",NA,NA
"A",23,"2021-10-10","c448","h001",NA,NA
"A",24,"2021-10-10","c448","h001",NA,NA
"A",24,"2021-10-10","c461","h001",NA,NA
"A",25,"2021-10-10","c461","h001",NA,NA
"A",26,"2021-10-10","c461","h001",NA,NA
"A",27,"2021-10-10","c461","h001",NA,NA
"A",28,"2021-10-10","c461","h001",NA,NA
"A",29,"2021-10-10","c461","h001",NA,NA
"A",29,"2021-10-10","c203","h001",NA,NA
"A",30,"2021-10-10","c203","h001",NA,NA
"A",31,"2021-10-10","c203","h001",NA,NA
"A",32,"2021-10-10","c203","h001",NA,NA
"A",33,"2021-10-10","c203","h001",NA,NA
"A",33,"2021-10-10","c379","h001",NA,NA
"A",34,"2021-10-10","c379","h001",NA,NA
"A",35,"2021-10-10","c379","h001",NA,NA
"A",36,"2021-10-10","c379","h001",NA,NA
"A",36,"2021-10-10","c012","h001",NA,NA
"A",37,"2021-10-10","c012","h001",NA,NA
"A",38,"2021-10-10","c012","h001",NA,NA
"A",39,"2021-10-10","c012","h001",NA,NA
"A",40,"2021-10-10","c012","h001",NA,NA
"A",41,"2021-10-10","c012","h001",NA,NA
"A",41,"2021-10-10","c362","h001",NA,NA
"A",42,"2021-10-10","c362","h001",NA,NA
"A",43,"2021-10-10","c362","h001",NA,NA
"A",44,"2021-10-10","c362","h001",NA,NA
"A",44,"2021-10-10","c270","h001",NA,NA
"A",45,"2021-10-10","c270","h001",NA,NA
"A",46,"2021-10-10","c270","h001",NA,NA
"A",0,"2021-10-10","c392","h001",NA,NA
"A",1,"2021-10-10","c392","h001",NA,NA
"A",2,"2021-10-10","c392","h001",NA,NA
"A",3,"2021-10-10","c392","h001",NA,NA
"A",4,"2021-10-10","c392","h001",NA,NA
"A",5,"2021-10-10","c392","h001",NA,NA
"A",5,"2021-10-10","c043","h001",NA,NA
"A",6,"2021-10-10","c043","h001",NA,NA
"A",7,"2021-10-10","c043","h001",NA,NA
"A",8,"2021-10-10","c043","h001",NA,NA
"A",9,"2021-10-10","c043","h001",NA,NA
"A",10,"2021-10-10","c043","h001",NA,NA
"A",10,"2021-10-10","c401","h001",NA,NA
"A",11,"2021-10-10","c401","h001",NA,NA
"A",12,"2021-10-10","c401","h001",NA,NA
"A",13,"2021-10-10","c401","h001",NA,NA
"A",14,"2021-10-10","c401","h001",NA,NA
"A",15,"2021-10-10","c401","h001",NA,NA
"A",15,"2021-10-10","c230","h001",NA,NA
"A",16,"2021-10-10","c230","h001",NA,NA
"A",17,"2021-10-10","c230","h001",NA,NA
"A",17,"2021-10-10","c457","h001",NA,NA
"A",18,"2021-10-10","c457","h001",NA,NA
"A",19,"2021-10-10","c457","h001",NA,NA
"A",20,"2021-10-10","c457","h001",NA,NA
"A",21,"2021-10-10","c457","h001",NA,NA
"A",22,"2021-10-10","c457","h001",NA,NA
"A",22,"2021-10-10","c085","h001",NA,NA
"A",23,"2021-10-10","c085","h001",NA,NA
"A",24,"2021-10-10","c085","h001",NA,NA
"A",25,"2021-10-10","c085","h001",NA,NA
"A",26,"2021-10-10","c085","h001",NA,NA
"A",26,"2021-10-10","c220","h001",NA,NA
"A",27,"2021-10-10","c220","h001",NA,NA
"A",28,"2021-10-10","c220","h001",NA,NA
"A",29,"2021-10-10","c220","h001",NA,NA
"A",29,"2021-10-10","c496","h001",NA,NA
"A",30,"2021-10-10","c496","h001",NA,NA
"A",31,"2021-10-10","c496","h001",NA,NA
"A",32,"2021-10-10","c496","h001",NA,NA
"A",33,"2021-10-10","c496","h001",NA,NA
"A",33,"2021-10-10","c390","h001",NA,NA
"A",34,"2021-10-10","c390","h001",NA,NA
"A",35,"2021-10-10","c390","h001",NA,NA
"A",35,"2021-10-10","c049","h001",NA,NA
"A",36,"2021-10-10","c049","h001",NA,NA
"A",37,"2021-10-10","c049","h001",NA,NA
"A",38,"2021-10-10","c049","h001",NA,NA
"A",38,"2021-10-10","c021","h001",NA,NA
"A",39,"2021-10-10","c021","h001",NA,NA
"A",40,"2021-10-10","c021","h001",NA,NA
"A",41,"2021-10-10","c021","h001",NA,NA
"B",0,"2021-10-01","c236","h001",NA,NA
"B",1,"2021-10-01","c236","h001",NA,NA
"B",2,"2021-10-01","c236","h001",NA,NA
"B",2,"2021-10-01","c194","h001",NA,NA
"B",3,"2021-10-01","c194","h001",NA,NA
"B",4,"2021-10-01","c194","h001",NA,NA
"B",4,"2021-10-01","c246","h001",NA,NA
"B",5,"2021-10-01","c246","h001",NA,NA
"B",6,"2021-10-01","c246","h001",NA,NA
"B",7,"2021-10-01","c246","h001",NA,NA
"B",8,"2021-10-01","c246","h001",NA,NA
"B",8,"2021-10-01","c095","h001",NA,NA
"B",9,"2021-10-01","c095","h001",NA,NA
"B",10,"2021-10-01","c095","h001",NA,NA
"B",11,"2021-10-01","c095","h001",NA,NA
"B",12,"2021-10-01","c095","h001",NA,NA
"B",13,"2021-10-01","c095","h001",NA,NA
"B",13,"2021-10-01","c255","h001",NA,NA
"B",14,"2021-10-01","c255","h001",NA,NA
"B",15,"2021-10-01","c255","h001",NA,NA
"B",16,"2021-10-01","c255","h001",NA,NA
"B",17,"2021-10-01","c255","h001",NA,NA
"B",17,"2021-10-01","c006","h001",NA,NA
"B",18,"2021-10-01","c006","h001",NA,NA
"B",19,"2021-10-01","c006","h001",NA,NA
"B",20,"2021-10-01","c006","h001",NA,NA
"B",21,"2021-10-01","c006","h001",NA,NA
"B",21,"2021-10-01","c056","h001",NA,NA
"B",22,"2021-10-01","c056","h001",NA,NA
"B",23,"2021-10-01","c056","h001",NA,NA
"B",23,"2021-10-01","c165","h001",NA,NA
"B",24,"2021-10-01","c165","h001",NA,NA
"B",25,"2021-10-01","c165","h001",NA,NA
"B",26,"2021-10-01","c165","h001",NA,NA
"B",27,"2021-10-01","c165","h001",NA,NA
"B",27,"2021-10-01","c010","h001",NA,NA
"B",28,"2021-10-01","c010","h001",NA,NA
"B",29,"2021-10-01","c010","h001",NA,NA
"B",29,"2021-10-01","c160","h001",NA,NA
"B",30,"2021-10-01","c160","h001",NA,NA
"B",31,"2021-10-01","c160","h001",NA,NA
"B",32,"2021-10-01","c160","h001",NA,NA
"B",32,"2021-10-01","c410","h001",NA,NA
"B",33,"2021-10-01","c410","h001",NA,NA
"B",34,"2021-10-01","c410","h001",NA,NA
"B",35,"2021-10-01","c410","h001",NA,NA
"B",36,"2021-10-01","c410","h001",NA,NA
"B",36,"2021-10-01","c079","h001",NA,NA
"B",37,"2021-10-01","c079","h001",NA,NA
"B",38,"2021-10-01","c079","h001",NA,NA
"B",39,"2021-10-01","c079","h001",NA,NA
"B",39,"2021-10-01","c124","h001",NA,NA
"B",40,"2021-10-01","c124","h001",NA,NA
"B",41,"2021-10-01","c124","h001",NA,NA
"B",41,"2021-10-01","c041","h001",NA,NA
"B",42,"2021-10-01","c041","h001",NA,NA
"B",43,"2021-10-01","c041","h001",NA,NA
"B",44,"2021-10-01","c041","h001",NA,NA
"B",44,"2021-10-01","c283","h001",NA,NA
"B",45,"2021-10-01","c283","h001",NA,NA
"B",46,"2021-10-01","c283","h001",NA,NA
"B",0,"2021-10-01","c345","h001",NA,NA
"B",1,"2021-10-01","c345","h001",NA,NA
"B",2,"2021-10-01","c345","h001",NA,NA
"B",3,"2021-10-01","c345","h001",NA,NA
"B",4,"2021-10-01","c345","h001",NA,NA
"B",4,"2021-10-01","c203","h001",NA,NA
"B",5,"2021-10-01","c203","h001",NA,NA
"B",6,"2021-10-01","c203","h001",NA,NA
"B",7,"2021-10-01","c203","h001",NA,NA
"B",8,"2021-10-01","c203","h001",NA,NA
"B",8,"2021-10-01","c357","h001",NA,NA
"B",9,"2021-10-01","c357","h001",NA,NA
"B",10,"2021-10-01","c357","h001",NA,NA
"B",11,"2021-10-01","c357","h001",NA,NA
"B",12,"2021-10-01","c357","h001",NA,NA
"B",12,"2021-10-01","c049","h001",NA,NA
"B",13,"2021-10-01","c049","h001",NA,NA
"B",14,"2021-10-01","c049","h001",NA,NA
"B",15,"2021-10-01","c049","h001",NA,NA
"B",15,"2021-10-01","c283","h001",NA,NA
"B",16,"2021-10-01","c283","h001",NA,NA
"B",17,"2021-10-01","c283","h001",NA,NA
"B",18,"2021-10-01","c283","h001",NA,NA
